public_metrics,text,conversation_id,edit_history_tweet_ids,lang,referenced_tweets,author_id,context_annotations,created_at,tweet_id,in_reply_to_user_id,geo,metrics,total_engagement,log_engage,processed_tweet,positive,neutral,negative
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 28}","Cantonment Board Varanasi and ATTERO is conducting a E-Waste collection drive from 17th to 18th Feb,2024.
@pddecc https://t.co/Navt1LnYU6",1.7580478668309627e+18,['1758047866830962737'],en,,4767648379.0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}]",2024-02-15T08:37:29.000Z,1758047866830962737,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 28}",28,3.367295829986474,cantonment board varanasi attero conducting e waste collection drive 17th 18th feb 2024,0.10410718,0.8758773,0.020015473
"{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @antoniomangia81: E-waste landfills in Africa pose a pressing challenge, with outdated electronics contributing to soil and water contam…",1.7580434318786765e+18,['1758043431878676522'],en,"[{'type': 'retweeted', 'id': '1757685856519786944'}]",357074444.0,,2024-02-15T08:19:51.000Z,1758043431878676522,,,"{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",27,3.332204510175204,rt e waste landfill africa pose pressing challenge outdated electronics contributing soil water contam,0.7995906,0.19058715,0.009822317
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 47}","ChromeOS Flex could be the saving grace that prolongs the life of millions of Windows 10 computers for at least a few more years, deferring an e-waste disaster

#chromeos #chromeosflex #windows10 #ewaste 
https://t.co/a7xEPorzQG",1.7580321429682752e+18,['1758032142968275146'],en,,2832060986.0,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027232467', 'name': 'Microsoft'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10027604610', 'name': 'Microsoft Windows'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10027604610', 'name': 'Microsoft Windows'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027232467', 'name': 'Microsoft'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10027604610', 'name': 'Microsoft Windows'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}]",2024-02-15T07:35:00.000Z,1758032142968275146,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 47}",47,3.871201010907891,chromeos flex could saving grace prolongs life million window 10 computer least year deferring e waste disaster,0.08582968,0.6805855,0.23358478
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @Cryptified_Soul: #Biomining #AWHCL 

Biomining typically refers to a process used to recover valuable metals from electronic waste (e-w…",1.7580205747382807e+18,['1758020574738280814'],en,"[{'type': 'retweeted', 'id': '1758001020813070726'}]",1.4086682683746222e+18,,2024-02-15T06:49:02.000Z,1758020574738280814,,,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",5,1.791759469228055,rt biomining typically refers process used recover valuable metal electronic waste e w,0.123546414,0.845149,0.031304646
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 70}","So I ordered my monitor on amazon on Monday, GOT A CONIRMATION THAT IT WAS ON THE WAY, then I check today to see what time it arrives only to see they cancelled it AND CHARGED ME 5 MORE DOLLARS FOR CA ELECTRONIC WASTE??? MEANING THEY PROBABLY FUCKED UP THE MONITOR AND CHARGED ME? https://t.co/REDoJw6wuR",1.7580205195832238e+18,['1758020519583223877'],en,,1458558230.0,,2024-02-15T06:48:48.000Z,1758020519583223877,,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 70}",71,4.276666119016055,ordered monitor amazon monday got conirmation way check today see time arrives see cancelled charged 5 dollar ca electronic waste meaning probably fucked monitor charged,0.7469746,0.23027658,0.02274887
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @wacy_time1: ◢ @FrysCrypto - $FRY

FrysCrypto operates within the Algorand ecosystem, seeking to establish a network of decentralized ne…",1.758020238652949e+18,['1758020238652948907'],en,"[{'type': 'retweeted', 'id': '1754914262344942058'}]",1.7374252246841467e+18,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1233432562191593472', 'name': 'Algorand cryptocurrency'}}]",2024-02-15T06:47:41.000Z,1758020238652948907,,,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",4,1.6094379124341005,rt fry fryscrypto operates within algorand ecosystem seeking establish network decentralized ne,0.0076283826,0.8827611,0.10961048
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @laks_rokr: @blaupunkttv @avneetmarwah Listen to your customers problems. @Flipkart @flipkartsupport Stop selling these electronic waste…,1.7579906171650132e+18,['1757990617165013321'],en,"[{'type': 'retweeted', 'id': '1757969482809835699'}]",9.563708997535662e+17,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697218248773632', 'name': 'Retail Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent focused on selling multiple brands such as supermarkets, stores, resellers, delivery apps'}}]",2024-02-15T04:49:59.000Z,1757990617165013321,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1,0.6931471805599453,rt listen customer problem stop selling electronic waste,0.9183272,0.0774607,0.0042120954
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}","https://t.co/d3bcsiIN7X
BEAUTY EXISTS NOT ONLY IN NATURE, BUT ALSO IN E-WASTE

We must protect our planet by reducing e-waste, promoting eco-friendly practices. Upcycling preserves planet and fosters environmental responsibility and innovation, benefit present, future cohorts.",1.7579848627899476e+18,['1757984862789947749'],en,,1.2685361665775124e+18,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '1412579054855671809', 'name': 'Google Innovation'}}]",2024-02-15T04:27:07.000Z,1757984862789947749,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",4,1.6094379124341005,beauty exists nature also e waste must protect planet reducing e waste promoting eco friendly practice upcycling preserve planet foster environmental responsibility innovation benefit present future cohort,0.02313208,0.31728664,0.65958124
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 9}",I'm passionate about electronic waste,1.757980455834665e+18,['1757980455834665025'],en,,1.741667420627194e+18,,2024-02-15T04:09:37.000Z,1757980455834665025,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 9}",9,2.302585092994046,passionate electronic waste,0.93564487,0.05793035,0.0064247446
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 34}",@blaupunkttv @avneetmarwah Listen to your customers problems. @Flipkart @flipkartsupport Stop selling these electronic waste. @JaagoGrahak @jaagograhakjago https://t.co/5LV4r0F34c,1.7579694828098358e+18,['1757969482809835699'],en,,52953337.0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697218248773632', 'name': 'Retail Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent focused on selling multiple brands such as supermarkets, stores, resellers, delivery apps'}}]",2024-02-15T03:26:00.000Z,1757969482809835699,1.4050838534427195e+18,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 34}",35,3.58351893845611,listen customer problem stop selling electronic waste,0.93865883,0.058211174,0.0031299638
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 97}","@applepossumcake @TheBobPony @Jazzzny225 Most of the ""incompatible"" CPUs aren't e-waste yet, but M$ is trying to turn them into.",1.7567710516341353e+18,['1757958860986302597'],en,"[{'type': 'replied_to', 'id': '1756917461612445754'}]",138797996.0,,2024-02-15T02:43:48.000Z,1757958860986302597,156599670.0,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 97}",103,4.6443908991413725,incompatible cpu e waste yet trying turn,0.6647094,0.311419,0.023871586
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @Sakaar4Bharat: Witness the incredible journey of cleanliness across cities every day! 

 Join the #SwachhtaExpress and discover the ded…",1.7579539468980838e+18,['1757953946898083928'],en,"[{'type': 'retweeted', 'id': '1754116472090353918'}]",1.755589559059202e+18,,2024-02-15T02:24:16.000Z,1757953946898083928,,,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",3,1.3862943611198906,rt witness incredible journey cleanliness across city every day join discover ded,0.0014979802,0.05928677,0.9392153
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 13}","@jayschool #cm270su 
Chapter 8 highlights the physical infrastructure and environmental impact of the internet. Including networks of computers, data centers and cables that make up the internet emphasizing its vulnerability to disruptions and the results to electronic waste.",1.757949587673789e+18,['1757949587673788590'],en,,1.7499274356493394e+18,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921562422026240', 'name': 'Data centers', 'description': 'Data centers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '848921562422026240', 'name': 'Data centers', 'description': 'Data centers'}}]",2024-02-15T02:06:57.000Z,1757949587673788590,11352762.0,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 13}",14,2.70805020110221,chapter 8 highlight physical infrastructure environmental impact internet including network computer data center cable make internet emphasizing vulnerability disruption result electronic waste,0.45155236,0.51812476,0.03032285
